id,listing_url,name,host_id,host_url,host,neighbourhood,neighbourhood_cleansed,last_scraped,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,instant_bookable,host_alias,alias_id,status,ISD_status,ISD_address,ISD_category,license_listing_count,license_cat_max_exceed,simple_status,full_status,other_hosts,temp_class,centroid_group,centroid_group_recognized,centroid_group_distance,sub_centroid,sub_centroid_distance
1454258,https://www.airbnb.com/rooms/1454258,Inviting Queen Anne Victorian,7799789,https://www.airbnb.com/users/show/7799789,Bruce,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.308440000000004,-71.0464,Private room in house,Private room,2,1.0,1.0,"[""Wifi"", ""Heating"", ""Microwave"", ""Smoke alarm"", ""Breakfast"", ""Refrigerator"", ""Air conditioning"", ""Dishes and silverware"", ""Coffee maker"", ""Free parking on premises""]",100.0,1,1125,1.0,t,30,60,90,365,311,415377,f,,,Active,Active,225 Savin Hill AVE 13 Dorchester MA 02125,Limited Share Unit,3.0,,Active,Active,,-1.0,,,,,
1471308,https://www.airbnb.com/rooms/1471308,Cozy Private Room Near Transit,7673571,https://www.airbnb.com/users/show/7673571,Alexandra,"Boston, Massachusetts, United States",Mission Hill,2020-09-01,,42.33325,-71.10253,Private room in condominium,Private room,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Lockbox"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",85.0,2,14,2.0,t,0,0,4,151,167,416369,f,,,Expired/Void/Revoked,Void,,Home Share Unit,1.0,,Expired/Void/Revoked,Void,,-1.0,,,,,
1510876,https://www.airbnb.com/rooms/1510876,Room with Sleeper Sofa Bed,7799789,https://www.airbnb.com/users/show/7799789,Bruce,,Dorchester,2020-09-01,,42.310190000000006,-71.04829000000001,Private room in house,Private room,1,1.0,1.0,"[""Wifi"", ""Heating"", ""Breakfast"", ""Air conditioning"", ""Coffee maker"", ""Free parking on premises""]",60.0,1,1125,1.0,t,27,57,87,362,45,415377,f,,,Active,Active,225 Savin Hill AVE 13 Dorchester MA 02125,Limited Share Unit,3.0,,Active,Active,,0.0,148_1,False,121.89749638811196,,
1541166,https://www.airbnb.com/rooms/1541166,Beautiful Studio 15 min to Downtown,552418,https://www.airbnb.com/users/show/552418,Vanya,,Charlestown,2020-08-31,,42.38159,-71.07892,Entire apartment,Entire home/apt,2,,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Paid parking off premises"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Dryer"", ""Smoke alarm"", ""Free street parking"", ""Iron"", ""Fire extinguisher""]",109.0,2,364,2.0,t,0,0,0,57,39,403987,f,,,Active,Active,32 Parker ST 02 Apt 3 Charlestown MA 02129,Home Share Unit,1.0,,Active,Active,,-1.0,,,,,
1544144,https://www.airbnb.com/rooms/1544144,Charming Historic Home in Charlestown,7353037,https://www.airbnb.com/users/show/7353037,Nancy And Tom,"Charlestown, Massachusetts, United States",Charlestown,2020-08-31,,42.37203,-71.06165,Entire townhouse,Entire home/apt,4,2.0,3.0,"[""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Cable TV"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Shower gel"", ""Wifi"", ""Hair dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV"", ""Hot water"", ""Shampoo"", ""Private entrance"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Free street parking"", ""Iron"", ""Fire extinguisher""]",350.0,3,30,3.0,t,15,24,54,322,14,398614,f,,,Active,Active,25 Harvard SQ 02 Charlestown MA 02129,Home Share Unit,1.0,,Active,Active,,-1.0,,,,,
1545185,https://www.airbnb.com/rooms/1545185,"Large 1 Bed, Kitchen & Bath w/ Off Street Parking",697401,https://www.airbnb.com/users/show/697401,Nick,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.3484,-71.15696,Entire guest suite,Entire home/apt,4,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Single level home"", ""Essentials"", ""Cable TV"", ""Fire extinguisher"", ""Barbecue utensils"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Private entrance"", ""Coffee maker"", ""Lockbox"", ""Dryer"", ""BBQ grill"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Free parking on premises""]",75.0,2,59,2.0,t,0,0,29,81,123,383211,t,,,Active,Active,171 Foster ST 22 2 Brighton MA 02135,Limited Share Unit,1.0,,Active,Active,,-1.0,,,,,
1596470,https://www.airbnb.com/rooms/1596470,3-story Luxury in Central Location,213148462,https://www.airbnb.com/users/show/213148462,Josefina,"Boston, Massachusetts, United States",Bay Village,2020-09-01,,42.34988,-71.06918,Entire townhouse,Entire home/apt,7,2.0,3.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Stair gates"", ""Hangers"", ""Crib"", ""Washer"", ""High chair"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Smart lock"", ""Baby bath"", ""Room-darkening shades"", ""Essentials"", ""Paid parking off premises"", ""Cable TV"", ""Breakfast"", ""Pack \u2019n Play/travel crib"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Private entrance"", ""Cleaning before checkout"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Outlet covers"", ""First aid kit"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",181.0,28,1124,28.0,t,0,0,0,0,139,Missing,t,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
1596664,https://www.airbnb.com/rooms/1596664,"Fort Hill Top - 2Bk Private room,  brick townhouse",8513158,https://www.airbnb.com/users/show/8513158,Kevin,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.3256,-71.09413,Private room in townhouse,Private room,1,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Fireplace guards"", ""Essentials"", ""Barbecue utensils"", ""Piano"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Bread maker"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Cooking basics"", ""Bathtub"", ""Coffee maker"", ""Lockbox"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",49.0,60,365,60.0,t,0,0,0,103,20,383293,f,,,Expired/Void/Revoked,Expired,,Home Share Unit,2.0,,Expired/Void/Revoked,Expired,,-1.0,,,,,
1644031,https://www.airbnb.com/rooms/1644031,Large Private bedroom by Seaport,8725557,https://www.airbnb.com/users/show/8725557,Brooke,,South Boston Waterfront,2020-09-01,,42.34017,-71.04763,Private room in townhouse,Private room,2,1.0,1.0,"[""Wifi"", ""Heating"", ""Hangers"", ""Bed linens"", ""Smoke alarm"", ""Essentials"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Cable TV"", ""TV"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Iron"", ""Coffee maker"", ""Fire extinguisher""]",113.0,1,1125,1.0,t,30,60,90,90,260,401177,f,,,Active,Active,364 E ST 06 South Boston MA 02127,Limited Share Unit,1.0,,Active,Active,,-1.0,,,,,
1668313,https://www.airbnb.com/rooms/1668313,Room in Rozzie-Twin Bed-Full Bath,8834105,https://www.airbnb.com/users/show/8834105,Rebecca,"Boston, Massachusetts, United States",Roslindale,2020-09-01,,42.281940000000006,-71.13337,Private room in house,Private room,1,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Cable TV"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Free parking on premises""]",58.0,28,1125,28.0,t,30,60,90,365,37,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,0.0,225_1,False,27.466014101575034,,
1682936,https://www.airbnb.com/rooms/1682936,Charming 2 level Apartment,8898973,https://www.airbnb.com/users/show/8898973,Adriana & Gianni,"Boston, Massachusetts, United States",Roxbury,2020-09-01,,42.32371,-71.09458000000001,Entire apartment,Entire home/apt,4,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""TV"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Smoke alarm"", ""Refrigerator"", ""Iron""]",150.0,2,1125,2.0,t,30,60,90,365,223,STRES,f,,,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,-1.0,,,,,
1692573,https://www.airbnb.com/rooms/1692573,Urban oasis trendy JP 'hood - suite,8814724,https://www.airbnb.com/users/show/8814724,Kelly,,Jamaica Plain,2020-08-31,,42.31338,-71.11719000000001,Entire house,Entire home/apt,4,2.0,3.0,"[""Heating"", ""Stair gates"", ""Hangers"", ""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Essentials"", ""Cable TV"", ""Pack \u2019n Play/travel crib"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Free street parking"", ""Refrigerator"", ""Fire extinguisher""]",145.0,2,1125,2.0,t,0,0,28,303,213,003584,f,,,Not found (fabricated),Not found (fabricated),,Limited Share Unit,1.0,,Not found (fabricated),Not found (fabricated),,-1.0,,,,,
1721016,https://www.airbnb.com/rooms/1721016,Quiet Sunlit Attic Studio,7723912,https://www.airbnb.com/users/show/7723912,Fj,"Boston, Massachusetts, United States",Roslindale,2020-09-01,,42.28607,-71.13235999999999,Entire loft,Entire home/apt,3,1.0,0.0,"[""Wifi"", ""Heating"", ""Kitchen"", ""Hangers"", ""Smoke alarm"", ""Essentials"", ""Laptop-friendly workspace"", ""Hair dryer"", ""Long term stays allowed"", ""First aid kit"", ""TV"", ""Hot water"", ""Shampoo"", ""Carbon monoxide alarm"", ""Free street parking""]",109.0,30,1125,30.0,t,29,59,89,364,7,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
1724900,https://www.airbnb.com/rooms/1724900,Charming sunlit house in Boston,7723912,https://www.airbnb.com/users/show/7723912,Fj,"Boston, Massachusetts, United States",Roslindale,2020-09-01,,42.28291,-71.13268000000001,Entire house,Entire home/apt,5,2.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Children\u2019s books and toys"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Shampoo"", ""Cooking basics"", ""Coffee maker"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Free parking on premises""]",113.0,28,365,28.0,t,29,59,89,364,43,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
1732804,https://www.airbnb.com/rooms/1732804,king sized bed/ Private room in a spacious condo,9090219,https://www.airbnb.com/users/show/9090219,Thomas,"Boston, Massachusetts, United States",Dorchester,2020-09-01,,42.290409999999994,-71.05853,Private room in apartment,Private room,2,1.0,0.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Essentials"", ""Breakfast"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Shampoo"", ""Hot water"", ""Dishwasher"", ""Air conditioning"", ""Coffee maker"", ""Lockbox"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",60.0,1,28,1.0,t,24,54,84,354,126,398497,f,,,Active,Active,30 Rosemont ST 16 1 Dorchester MA 02122,Limited Share Unit,1.0,,Active,Active,,-1.0,,,,,
1754939,https://www.airbnb.com/rooms/1754939,"Gorgeous, spacious townhouse in Boston",9228417,https://www.airbnb.com/users/show/9228417,Alice,"Boston, Massachusetts, United States",Jamaica Plain,2020-08-31,,42.31227,-71.10086,Entire townhouse,Entire home/apt,6,2.0,6.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Stair gates"", ""Hangers"", ""Children\u2019s books and toys"", ""Washer"", ""High chair"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Essentials"", ""Children\u2019s dinnerware"", ""Pack \u2019n Play/travel crib"", ""Dishes and silverware"", ""Baby monitor"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Lockbox"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Outlet covers"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",130.0,1,7,1.0,t,0,0,0,0,18,399346,f,,,Expired/Void/Revoked,Expired,,Home Share Unit,1.0,,Expired/Void/Revoked,Expired,,-1.0,,,,,
1757417,https://www.airbnb.com/rooms/1757417,Queen in Arts & Crafts Bungalow,9241244,https://www.airbnb.com/users/show/9241244,Keith (& Beth),"Boston, Massachusetts, United States",West Roxbury,2020-08-31,,42.2779,-71.14423000000001,Private room in bungalow,Private room,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Essentials"", ""Pack \u2019n Play/travel crib"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Indoor fireplace"", ""Shampoo"", ""Hot water"", ""Dishwasher"", ""Cooking basics"", ""Air conditioning"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""First aid kit"", ""Keypad"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",49.0,1,1125,1.0,t,0,0,0,0,69,397944,f,,,Expired/Void/Revoked,Expired,,Home Share Unit,3.0,,Expired/Void/Revoked,Expired,,0.0,192_1,False,0.0,,
1810172,https://www.airbnb.com/rooms/1810172,Room for 2 in Rozzie - Full Bath,8834105,https://www.airbnb.com/users/show/8834105,Rebecca,"Boston, Massachusetts, United States",Roslindale,2020-09-01,,42.282090000000004,-71.13335,Private room in house,Private room,2,1.0,1.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Garden or backyard"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Cable TV"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Fire extinguisher""]",69.0,28,1125,28.0,t,0,0,0,0,37,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,0.0,225_1,False,27.46601414521323,,
1810397,https://www.airbnb.com/rooms/1810397,3Bed/2.5Bath Luxury Triplex South End's Union Park,9485021,https://www.airbnb.com/users/show/9485021,Stacy,"Boston, Massachusetts, United States",South End,2020-08-31,,42.34279,-71.0711,Entire townhouse,Entire home/apt,8,3.0,4.0,"[""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Babysitter recommendations"", ""Essentials"", ""Cable TV"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Game console"", ""Private entrance"", ""Bathtub"", ""Air conditioning"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""Iron"", ""Fire extinguisher""]",890.0,4,1125,4.0,t,29,59,89,360,42,406406,f,,,Active,Active,19 Union PARK 03 1A Roxbury MA 02118,Home Share Unit,1.0,,Active,Active,,-1.0,,,,,
1815326,https://www.airbnb.com/rooms/1815326,Back Bay Elegance in Brighton,9508341,https://www.airbnb.com/users/show/9508341,Phyllis,"Boston, Massachusetts, United States",Brighton,2020-09-01,,42.355090000000004,-71.16242,Private room in townhouse,Private room,2,1.0,1.0,"[""Heating"", ""Hangers"", ""Garden or backyard"", ""Carbon monoxide alarm"", ""Essentials"", ""Fire extinguisher"", ""Breakfast"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Wifi"", ""Microwave"", ""Lock on bedroom door"", ""Hair dryer"", ""TV"", ""Hot water"", ""Shampoo"", ""Air conditioning"", ""Coffee maker"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""First aid kit"", ""Free street parking"", ""Refrigerator"", ""Iron"", ""Free parking on premises""]",99.0,1,1125,1.0,t,0,0,0,212,302,405968,t,,,Not found (fabricated),Not found (fabricated),,Home Share Unit,1.0,,Not found (fabricated),Not found (fabricated),,-1.0,,,,,
1819994,https://www.airbnb.com/rooms/1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",9529655,https://www.airbnb.com/users/show/9529655,Suzanne,"Boston, Massachusetts, United States",Fenway,2020-08-31,,42.349470000000004,-71.09265,Entire condominium,Entire home/apt,1,1.0,1.0,"[""Kitchen"", ""Heating"", ""Hangers"", ""Washer"", ""Carbon monoxide alarm"", ""Essentials"", ""Cable TV"", ""Wifi"", ""Paid parking on premises"", ""Hair dryer"", ""Long term stays allowed"", ""Indoor fireplace"", ""TV"", ""Hot water"", ""Shampoo"", ""Private entrance"", ""Air conditioning"", ""Dryer"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Host greets you"", ""First aid kit"", ""Iron"", ""Fire extinguisher""]",265.0,91,365,91.0,t,27,57,87,362,2,Missing,f,,,No license claimed,,,,,,No license claimed,No license claimed,,-1.0,,,,,
1821633,https://www.airbnb.com/rooms/1821633,Queen Size Four Poster Bed,7799789,https://www.airbnb.com/users/show/7799789,Bruce,,Dorchester,2020-09-01,,42.30958,-71.04791999999999,Private room in house,Private room,2,1.0,1.0,"[""Wifi"", ""Heating"", ""Smoke alarm"", ""Air conditioning""]",100.0,1,1125,1.0,t,30,60,90,365,211,415377,f,,,Active,Active,225 Savin Hill AVE 13 Dorchester MA 02125,Limited Share Unit,3.0,,Active,Active,,0.0,148_1,False,121.89759015268642,,
1863443,https://www.airbnb.com/rooms/1863443,Perfect location in Fenway - washer/dryer & WIFI,CorpGroup2,https://www.airbnb.com/users/show/9419684,Churchill,"Boston, Massachusetts, United States",Fenway,2020-08-31,,42.34411,-71.1013,Entire place,Entire home/apt,3,1.0,2.0,"[""Oven"", ""Kitchen"", ""Heating"", ""Hangers"", ""Elevator"", ""Window guards"", ""Washer"", ""Carbon monoxide alarm"", ""Gym"", ""Essentials"", ""Cable TV"", ""Extra pillows and blankets"", ""Dishes and silverware"", ""Shower gel"", ""Wifi"", ""Microwave"", ""Paid parking on premises"", ""Stove"", ""Long term stays allowed"", ""Hair dryer"", ""TV"", ""Hot water"", ""Dishwasher"", ""Baking sheet"", ""Shampoo"", ""Cooking basics"", ""Air conditioning"", ""Bathtub"", ""Coffee maker"", ""Dryer"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Laptop-friendly workspace"", ""Ethernet connection"", ""Iron""]",169.0,29,1125,29.0,t,29,59,89,364,6,STRES,f,Mike,9419684.0,Exempt (not verified),,,Exempt: Executive Suite,,,Exempt (not verified),Exempt (not verified): Executive Suite,,-1.0,,,,,
